,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
9637,20-Sep,제주시,삼양동,숙박,106,8521370,19455599.64,2021-07-28
9662,20-Sep,제주시,추자면,숙박,78,11212000,1858939.526,2021-07-28
9722,20-Sep,제주시,조천읍,숙박,1141,156778746,22587312.81,2021-07-28
9732,20-Sep,제주시,한경면,숙박,64,3612100,8168847.951,2021-07-28
9792,20-Sep,제주시,한림읍,숙박,1374,114515628,22146552.52,2021-07-28
9829,20-Sep,제주시,이도2동,숙박,930,78617509,53508384.48,2021-07-28
9839,20-Sep,제주시,이도1동,숙박,300,16337480,11990979.7,2021-07-28
9844,20-Sep,제주시,우도면,숙박,62,1900500,1737735.455,2021-07-28
9888,20-Sep,제주시,일도1동,숙박,227,11253000,2761538.108,2021-07-28
9897,20-Sep,제주시,일도2동,숙박,147,8467407,25959765.69,2021-07-28
9932,20-Sep,제주시,이호동,숙박,101,8046766,4628746.177,2021-07-28
9976,20-Sep,서귀포시,송산동,숙박,2460,169505431,21434539.28,2021-07-28
9999,20-Sep,서귀포시,서홍동,숙박,10,1353500,7162951.719,2021-07-28
10007,20-Sep,서귀포시,성산읍,숙박,1837,281168463,15527094.53,2021-07-28
10029,20-Sep,서귀포시,영천동,숙박,152,15072044,5801886.357,2021-07-28
10091,20-Sep,서귀포시,안덕면,숙박,351,40156571,19547534.89,2021-07-28
10096,20-Sep,서귀포시,예래동,숙박,1302,424341438,6033472.717,2021-07-28
10106,20-Sep,서귀포시,대륜동,숙박,880,101289672,15338923.1,2021-07-28
10150,20-Sep,서귀포시,남원읍,숙박,448,57887987,15187996.41,2021-07-28
10172,20-Sep,서귀포시,동홍동,숙박,112,9507576,18942949.61,2021-07-28
10235,20-Sep,서귀포시,대천동,숙박,744,83562290,9344504.812,2021-07-28
10241,20-Sep,서귀포시,대정읍,숙박,539,31722250,19110936.79,2021-07-28
10256,20-Sep,제주시,건입동,숙박,1652,115132752,9691362.027,2021-07-28
10264,20-Sep,제주시,구좌읍,숙박,656,55485510,15306981.13,2021-07-28
10297,20-Sep,서귀포시,효돈동,숙박,8,1879500,3964733.065,2021-07-28
10350,20-Sep,제주시,도두동,숙박,90,11057250,2958102.854,2021-07-28
10379,20-Sep,제주시,노형동,숙박,916,126879718,53378443.8,2021-07-28
10409,20-Sep,서귀포시,중문동,숙박,1252,292262277,11241808.68,2021-07-28
10460,20-Sep,서귀포시,정방동,숙박,2307,153725131,3646482.455,2021-07-28
10478,20-Sep,서귀포시,천지동,숙박,2317,155078631,8999080.127,2021-07-28
10488,20-Sep,서귀포시,표선면,숙박,356,26790550,11031902.57,2021-07-28
10509,20-Sep,서귀포시,중앙동,숙박,2307,153725131,4464560.108,2021-07-28
10566,20-Oct,제주시,오라동,숙박,242,11660288,18317889.08,2021-07-28
10598,20-Oct,제주시,연동,숙박,4543,467785806,49615288.37,2021-07-28
10633,20-Oct,제주시,용담2동,숙박,393,27834719,17496303.89,2021-07-28
10642,20-Oct,제주시,용담1동,숙박,105,11880300,7462088.868,2021-07-28
10651,20-Oct,제주시,외도동,숙박,732,25735200,12547120.69,2021-07-28
10698,20-Oct,제주시,삼도2동,숙박,361,42275290,7438255.221,2021-07-28
10727,20-Oct,제주시,봉개동,숙박,21,456000,6873694.122,2021-07-28
10742,20-Oct,제주시,삼도1동,숙박,566,36865374,11419974.23,2021-07-28
10778,20-Oct,제주시,애월읍,숙박,3563,384330143,44514781.66,2021-07-28
10798,20-Oct,제주시,삼양동,숙박,132,14095760,20005740.07,2021-07-28
10824,20-Oct,제주시,아라동,숙박,514,103805163,42196335.89,2021-07-28
10828,20-Oct,제주시,추자면,숙박,84,10223000,2018650.707,2021-07-28
10888,20-Oct,제주시,조천읍,숙박,1694,184790589,25232483.07,2021-07-28
10931,20-Oct,제주시,화북동,숙박,1,420000,25823261.32,2021-07-28
10950,20-Oct,제주시,한경면,숙박,93,5614100,8621878.215,2021-07-28
10959,20-Oct,제주시,한림읍,숙박,1705,139307573,23524170.41,2021-07-28
10974,20-Oct,제주시,일도2동,숙박,172,7796026,26863445.66,2021-07-28
10990,20-Oct,제주시,이도1동,숙박,336,23998695,12404917.56,2021-07-28
10998,20-Oct,제주시,이도2동,숙박,1043,88248308,56301071.71,2021-07-28
11013,20-Oct,제주시,우도면,숙박,99,6358500,2024650.719,2021-07-28
11056,20-Oct,제주시,일도1동,숙박,234,12126500,2972683.161,2021-07-28
11102,20-Oct,제주시,이호동,숙박,140,27705575,4937965.746,2021-07-28
11145,20-Oct,서귀포시,송산동,숙박,3438,309985637,22589889.7,2021-07-28
11169,20-Oct,서귀포시,서홍동,숙박,29,4984746,7324130.105,2021-07-28
11177,20-Oct,서귀포시,성산읍,숙박,2110,221499147,17089700.33,2021-07-28
11197,20-Oct,서귀포시,영천동,숙박,246,18849661,6384225.355,2021-07-28
11213,20-Oct,서귀포시,예래동,숙박,1541,472950819,7300908.079,2021-07-28
11260,20-Oct,서귀포시,안덕면,숙박,499,53545735,22040017.78,2021-07-28
11283,20-Oct,서귀포시,대륜동,숙박,1084,144182069,16344755.69,2021-07-28
11311,20-Oct,서귀포시,남원읍,숙박,700,139969528,16795315.85,2021-07-28
11339,20-Oct,서귀포시,대정읍,숙박,755,46926950,20542917.07,2021-07-28
11348,20-Oct,서귀포시,동홍동,숙박,135,16551598,19800378.83,2021-07-28
11407,20-Oct,서귀포시,대천동,숙박,807,90700501,10179990.1,2021-07-28
11427,20-Oct,제주시,건입동,숙박,1875,166595206,10404565.6,2021-07-28
11435,20-Oct,제주시,구좌읍,숙박,707,48721529,16648268.33,2021-07-28
11467,20-Oct,서귀포시,효돈동,숙박,7,385000,4284157.419,2021-07-28
11506,20-Oct,제주시,도두동,숙박,153,23345565,3450824.111,2021-07-28
11550,20-Oct,제주시,노형동,숙박,1134,153784150,56208880.13,2021-07-28
11579,20-Oct,서귀포시,중문동,숙박,1687,404855913,12362238.41,2021-07-28
11627,20-Oct,서귀포시,정방동,숙박,3231,283832378,4418321.048,2021-07-28
11662,20-Oct,서귀포시,표선면,숙박,562,46758943,12478309.28,2021-07-28
11670,20-Oct,서귀포시,천지동,숙박,3260,288817124,9393166.084,2021-07-28
11680,20-Oct,서귀포시,중앙동,숙박,3231,283832378,4856000.526,2021-07-28
11738,20-Nov,제주시,오라동,숙박,253,14101724,18781997.76,2021-07-28
11770,20-Nov,제주시,연동,숙박,4566,598582842,52498922.4,2021-07-28
11802,20-Nov,제주시,용담2동,숙박,441,35438964,16777732.38,2021-07-28
11815,20-Nov,제주시,용담1동,숙박,108,10093670,7597553.259,2021-07-28
11822,20-Nov,제주시,외도동,숙박,827,29378800,12777460.92,2021-07-28
11884,20-Nov,제주시,삼도2동,숙박,432,52541703,7767752.261,2021-07-28
11898,20-Nov,제주시,봉개동,숙박,38,3564000,6885299.439,2021-07-28
11913,20-Nov,제주시,삼도1동,숙박,633,34662073,11601137.13,2021-07-28
11950,20-Nov,제주시,애월읍,숙박,3357,404635012,45684131.9,2021-07-28
11962,20-Nov,제주시,아라동,숙박,554,103064831,44959311.47,2021-07-28
11971,20-Nov,제주시,삼양동,숙박,152,18576000,20170448.6,2021-07-28
12017,20-Nov,제주시,추자면,숙박,97,19461500,2140468.976,2021-07-28
12059,20-Nov,제주시,조천읍,숙박,1715,181536307,25420558.26,2021-07-28
12122,20-Nov,제주시,한경면,숙박,55,8454500,8146320.39,2021-07-28
12131,20-Nov,제주시,한림읍,숙박,1660,134242454,23307057.87,2021-07-28
12146,20-Nov,제주시,일도2동,숙박,175,9285297,27203870.44,2021-07-28
12159,20-Nov,제주시,이도1동,숙박,366,19893620,13077351.82,2021-07-28
12168,20-Nov,제주시,이도2동,숙박,1104,113121192,58056486.58,2021-07-28
12199,20-Nov,제주시,우도면,숙박,64,3184000,1984292.215,2021-07-28
12235,20-Nov,제주시,일도1동,숙박,194,9752000,3038383.63,2021-07-28
12289,20-Nov,제주시,이호동,숙박,149,34235761,4669073.75,2021-07-28
12293,20-Nov,제주시,구좌읍,숙박,630,47882607,16428021.48,2021-07-28
12320,20-Nov,서귀포시,송산동,숙박,3145,273409367,22810330.95,2021-07-28
12342,20-Nov,서귀포시,서홍동,숙박,21,5765859,7422240.674,2021-07-28
12351,20-Nov,서귀포시,성산읍,숙박,2071,263489153,17366301.56,2021-07-28
12371,20-Nov,서귀포시,영천동,숙박,179,16215124,6521766.704,2021-07-28
12388,20-Nov,서귀포시,예래동,숙박,1443,415821539,7650703.339,2021-07-28
12435,20-Nov,서귀포시,안덕면,숙박,560,61386197,21991731.14,2021-07-28
12451,20-Nov,서귀포시,대륜동,숙박,1089,162210120,16765213.69,2021-07-28
12460,20-Nov,서귀포시,대정읍,숙박,626,56027100,19727238.67,2021-07-28
12478,20-Nov,서귀포시,남원읍,숙박,618,118318994,17275989.32,2021-07-28
12516,20-Nov,서귀포시,동홍동,숙박,119,10626342,20169181.77,2021-07-28
12581,20-Nov,서귀포시,대천동,숙박,790,85783250,10545756.44,2021-07-28
12597,20-Nov,제주시,건입동,숙박,1813,225098475,10643102.62,2021-07-28
12657,20-Nov,서귀포시,효돈동,숙박,11,3309000,4296309.195,2021-07-28
12693,20-Nov,제주시,도두동,숙박,199,56951898,3353461.317,2021-07-28
12721,20-Nov,제주시,노형동,숙박,1127,139077376,58617075.23,2021-07-28
12752,20-Nov,서귀포시,중문동,숙박,1788,441324962,12852065.0,2021-07-28
12800,20-Nov,서귀포시,정방동,숙박,2975,254737181,4647394.507,2021-07-28
12821,20-Nov,서귀포시,천지동,숙박,2996,260503040,9469862.881,2021-07-28
12830,20-Nov,서귀포시,표선면,숙박,497,55319176,12678828.46,2021-07-28
12851,20-Nov,서귀포시,중앙동,숙박,2975,254737181,5048833.006,2021-07-28
12904,20-Dec,제주시,오라동,숙박,248,21467707,19327552.41,2021-07-28
12912,20-Dec,제주시,연동,숙박,2898,263698498,53339784.82,2021-07-28
12949,20-Dec,제주시,외도동,숙박,382,11470100,13978320.57,2021-07-28
12962,20-Dec,제주시,용담1동,숙박,44,7750200,7876889.302,2021-07-28
12969,20-Dec,제주시,용담2동,숙박,167,12050355,14925248.85,2021-07-28
13050,20-Dec,제주시,삼도2동,숙박,285,31216154,7417308.139,2021-07-28
13067,20-Dec,제주시,봉개동,숙박,7,2723000,6338714.121,2021-07-28
13079,20-Dec,제주시,삼도1동,숙박,485,26491085,12246924.29,2021-07-28
13106,20-Dec,제주시,아라동,숙박,402,65310219,45818158.76,2021-07-28
13114,20-Dec,제주시,애월읍,숙박,1884,194982404,44958358.51,2021-07-28
13133,20-Dec,제주시,삼양동,숙박,134,16254280,22213735.08,2021-07-28
13175,20-Dec,제주시,추자면,숙박,81,11888000,2066927.909,2021-07-28
13227,20-Dec,제주시,조천읍,숙박,898,76351663,24547403.81,2021-07-28
13289,20-Dec,제주시,한경면,숙박,40,4812600,8326803.888,2021-07-28
13297,20-Dec,제주시,한림읍,숙박,967,69474750,22681670.03,2021-07-28
13312,20-Dec,제주시,일도2동,숙박,156,7674023,29410004.55,2021-07-28
13323,20-Dec,제주시,이도1동,숙박,249,12741881,12998995.15,2021-07-28
13332,20-Dec,제주시,이도2동,숙박,741,130110226,59823778.01,2021-07-28
13374,20-Dec,제주시,우도면,숙박,25,849500,1959118.28,2021-07-28
13393,20-Dec,제주시,일도1동,숙박,177,9515377,2833153.845,2021-07-28
13453,20-Dec,제주시,이호동,숙박,73,6933067,4676125.326,2021-07-28
13485,20-Dec,서귀포시,송산동,숙박,1712,122745512,23220433.3,2021-07-28
13508,20-Dec,서귀포시,서홍동,숙박,22,3774727,8216572.37,2021-07-28
13516,20-Dec,서귀포시,성산읍,숙박,1090,96275506,16297889.47,2021-07-28
13536,20-Dec,서귀포시,영천동,숙박,108,6476635,6565732.261,2021-07-28
13551,20-Dec,서귀포시,예래동,숙박,1015,295590750,6643699.211,2021-07-28
13598,20-Dec,서귀포시,안덕면,숙박,338,30754961,20558710.77,2021-07-28
13611,20-Dec,서귀포시,대륜동,숙박,435,52466920,16876835.65,2021-07-28
13621,20-Dec,서귀포시,대정읍,숙박,451,33143130,20233116.65,2021-07-28
13677,20-Dec,서귀포시,동홍동,숙박,53,3486852,20536434.52,2021-07-28
13740,20-Dec,서귀포시,대천동,숙박,491,42879164,10869873.42,2021-07-28
13746,20-Dec,서귀포시,남원읍,숙박,404,91974301,17853381.36,2021-07-28
13753,20-Dec,제주시,건입동,숙박,1198,99301234,10560086.54,2021-07-28
13815,20-Dec,서귀포시,효돈동,숙박,4,679500,4438920.071,2021-07-28
13819,20-Dec,제주시,구좌읍,숙박,309,29561462,15559037.95,2021-07-28
13849,20-Dec,제주시,도두동,숙박,99,8218500,2698344.349,2021-07-28
13875,20-Dec,제주시,노형동,숙박,874,82229120,59681198.34,2021-07-28
13917,20-Dec,서귀포시,중문동,숙박,901,196590331,12775227.64,2021-07-28
13955,20-Dec,서귀포시,정방동,숙박,1627,116401865,4265147.21,2021-07-28
13976,20-Dec,서귀포시,천지동,숙박,1649,120176592,10121583.03,2021-07-28
13985,20-Dec,서귀포시,표선면,숙박,278,20198800,11987455.41,2021-07-28
14006,20-Dec,서귀포시,중앙동,숙박,1627,116401865,5040350.186,2021-07-28
27,20-Jan,서귀포시,남원읍,숙박,3023,253521420,16801997.61,2020-12-15
55,20-Jan,서귀포시,대륜동,숙박,41,123004600,16830498.28,2020-12-15
108,20-Jan,서귀포시,대천동,숙박,967,117722588,9737936.316,2020-12-15
191,20-Jan,서귀포시,성산읍,숙박,1674,191901704,17204429.85,2020-12-15
252,20-Jan,서귀포시,안덕면,숙박,3500,817829897,19888850.5,2020-12-15
301,20-Jan,서귀포시,예래동,숙박,113,66963048,8063837.637,2020-12-15
442,20-Jan,서귀포시,표선면,숙박,1548,179277310,12037184.0,2020-12-15
554,20-Jan,제주시,노형동,숙박,133,182699063,57035512.82,2020-12-15
594,20-Jan,제주시,봉개동,숙박,1456,199426130,6509112.861,2020-12-15
736,20-Jan,제주시,애월읍,숙박,61,7408500,42634658.03,2020-12-15
1073,20-Jan,제주시,조천읍,숙박,2148,309352540,24554291.51,2020-12-15
1115,20-Jan,제주시,한경면,숙박,2,122000,7260827.47,2020-12-15
1144,20-Jan,제주시,한림읍,숙박,247,46757213,22218465.44,2020-12-15
1199,20-Feb,서귀포시,남원읍,숙박,1250,59676110,13929324.61,2020-12-15
1226,20-Feb,서귀포시,대륜동,숙박,18,1378000,14619366.84,2020-12-15
1278,20-Feb,서귀포시,대천동,숙박,485,60074128,8684206.771,2020-12-15
1361,20-Feb,서귀포시,성산읍,숙박,649,116975223,13696298.7,2020-12-15
1423,20-Feb,서귀포시,안덕면,숙박,1215,324784092,17737553.33,2020-12-15
1474,20-Feb,서귀포시,예래동,숙박,70,26515003,5606543.599,2020-12-15
1617,20-Feb,서귀포시,표선면,숙박,662,71087210,9938457.524,2020-12-15
1725,20-Feb,제주시,노형동,숙박,79,102751637,52704414.79,2020-12-15
1768,20-Feb,제주시,봉개동,숙박,559,76787620,5495324.125,2020-12-15
1905,20-Feb,제주시,애월읍,숙박,41,4573994,37892060.85,2020-12-15
2240,20-Feb,제주시,조천읍,숙박,1012,127238670,21166671.13,2020-12-15
2282,20-Feb,제주시,한경면,숙박,1,55000,6749052.109,2020-12-15
2311,20-Feb,제주시,한림읍,숙박,115,25614885,19655084.16,2020-12-15
2366,20-Mar,서귀포시,남원읍,숙박,672,29565358,15039370.32,2020-12-15
2393,20-Mar,서귀포시,대륜동,숙박,14,3014000,15409446.24,2020-12-15
2446,20-Mar,서귀포시,대천동,숙박,226,17911045,9287676.671,2020-12-15
2529,20-Mar,서귀포시,성산읍,숙박,608,64183292,14843808.6,2020-12-15
2590,20-Mar,서귀포시,안덕면,숙박,1259,172392264,17426068.41,2020-12-15
2638,20-Mar,서귀포시,예래동,숙박,51,25385345,5744272.765,2020-12-15
2782,20-Mar,서귀포시,표선면,숙박,284,41737000,10749207.51,2020-12-15
2890,20-Mar,제주시,노형동,숙박,60,76210936,55640704.6,2020-12-15
2931,20-Mar,제주시,봉개동,숙박,142,23015300,5815796.527,2020-12-15
3069,20-Mar,제주시,애월읍,숙박,45,2898010,40295131.28,2020-12-15
3399,20-Mar,제주시,조천읍,숙박,318,73289000,22344229.42,2020-12-15
3470,20-Mar,제주시,한림읍,숙박,46,9799001,21577300.06,2020-12-15
3524,20-Apr,서귀포시,남원읍,숙박,644,25867618,14615546.42,2020-12-15
3550,20-Apr,서귀포시,대륜동,숙박,8,1116000,14470880.64,2020-12-15
3603,20-Apr,서귀포시,대천동,숙박,237,14977117,8909338.649,2020-12-15
3688,20-Apr,서귀포시,성산읍,숙박,657,78506037,13918720.38,2020-12-15
3750,20-Apr,서귀포시,안덕면,숙박,1642,531692521,16791897.87,2020-12-15
3797,20-Apr,서귀포시,예래동,숙박,81,72357105,5435882.402,2020-12-15
3942,20-Apr,서귀포시,표선면,숙박,295,37804200,10558778.26,2020-12-15
4050,20-Apr,제주시,노형동,숙박,70,134057520,53504878.81,2020-12-15
4092,20-Apr,제주시,봉개동,숙박,147,30782600,5724812.897,2020-12-15
4231,20-Apr,제주시,애월읍,숙박,48,6629916,38871409.8,2020-12-15
4560,20-Apr,제주시,조천읍,숙박,597,80105500,21653151.8,2020-12-15
4603,20-Apr,제주시,한경면,숙박,4,220000,7333588.808,2020-12-15
4632,20-Apr,제주시,한림읍,숙박,105,131993294,20780761.61,2020-12-15
4709,20-May,제주시,애월읍,숙박,72,8178113,40776213.36,2021-07-30
4843,20-May,제주시,봉개동,숙박,482,75764800,6240244.28,2021-07-30
4961,20-May,제주시,조천읍,숙박,1151,178774100,23420502.38,2021-07-30
5034,20-May,제주시,한림읍,숙박,175,25877497,21804135.39,2021-07-30
5069,20-May,제주시,한경면,숙박,8,593000,7990752.428,2021-07-30
5251,20-May,서귀포시,성산읍,숙박,1435,193432153,15313496.26,2021-07-30
5353,20-May,서귀포시,안덕면,숙박,3183,779762666,18648293.84,2021-07-30
5411,20-May,서귀포시,대륜동,숙박,12,1390000,15294277.34,2021-07-30
5455,20-May,서귀포시,남원읍,숙박,1344,62518691,15599792.29,2021-07-30
5502,20-May,서귀포시,대천동,숙박,564,47127571,9192377.365,2021-07-30
5591,20-May,서귀포시,표선면,숙박,686,101183930,11343488.82,2021-07-30
5628,20-May,제주시,노형동,숙박,107,157297135,55051247.53,2021-07-30
5726,20-May,서귀포시,예래동,숙박,178,84270846,6372830.547,2021-07-30
5873,20-Jun,제주시,애월읍,숙박,68,6316062,39710925.11,2021-07-30
6020,20-Jun,제주시,봉개동,숙박,509,69385550,6428092.717,2021-07-30
6139,20-Jun,제주시,조천읍,숙박,1133,220989700,22749257.92,2021-07-30
6207,20-Jun,제주시,한림읍,숙박,219,34481876,22242513.45,2021-07-30
6236,20-Jun,제주시,한경면,숙박,80,3810601,7556629.153,2021-07-30
6421,20-Jun,서귀포시,성산읍,숙박,1528,288276267,14808401.28,2021-07-30
6505,20-Jun,서귀포시,안덕면,숙박,4471,881972617,18103224.06,2021-07-30
6596,20-Jun,서귀포시,대륜동,숙박,33,8043000,15152603.23,2021-07-30
6625,20-Jun,서귀포시,남원읍,숙박,2869,543119018,14476274.16,2021-07-30
6651,20-Jun,서귀포시,대천동,숙박,598,40833706,8995485.036,2021-07-30
6751,20-Jun,서귀포시,표선면,숙박,859,124864042,11264073.26,2021-07-30
6792,20-Jun,제주시,노형동,숙박,130,237602476,53894377.66,2021-07-30
6897,20-Jun,서귀포시,예래동,숙박,208,81999162,6516917.864,2021-07-30
7045,20-Jul,제주시,애월읍,숙박,58,7140399,42137306.63,2021-07-30
7205,20-Jul,제주시,봉개동,숙박,642,96645090,6996290.162,2021-07-30
7306,20-Jul,제주시,조천읍,숙박,1578,313193650,24636330.11,2021-07-30
7389,20-Jul,제주시,한림읍,숙박,224,55312049,23412860.7,2021-07-30
7418,20-Jul,제주시,한경면,숙박,146,2255500,8043214.501,2021-07-30
7602,20-Jul,서귀포시,성산읍,숙박,1947,255902458,16439227.7,2021-07-30
7705,20-Jul,서귀포시,안덕면,숙박,6941,1508753287,18807377.36,2021-07-30
7777,20-Jul,서귀포시,대륜동,숙박,6,918000,16285826.4,2021-07-30
7806,20-Jul,서귀포시,남원읍,숙박,5008,728647014,15707461.96,2021-07-30
7854,20-Jul,서귀포시,대천동,숙박,1145,85876922,9822303.938,2021-07-30
7936,20-Jul,서귀포시,표선면,숙박,1365,190264357,12027947.59,2021-07-30
7973,20-Jul,제주시,노형동,숙박,128,200078998,56206103.47,2021-07-30
8083,20-Jul,서귀포시,예래동,숙박,193,109433686,7319197.088,2021-07-30
8233,20-Aug,제주시,애월읍,숙박,70,13369100,45314311.06,2021-07-28
8389,20-Aug,제주시,봉개동,숙박,1179,206685240,7308129.297,2021-07-28
8492,20-Aug,제주시,조천읍,숙박,1816,402807600,26688211.67,2021-07-28
8567,20-Aug,제주시,한림읍,숙박,288,107497539,24881316.47,2021-07-28
8596,20-Aug,제주시,한경면,숙박,375,7495000,8508411.35,2021-07-28
8786,20-Aug,서귀포시,성산읍,숙박,2801,340263687,18446177.94,2021-07-28
8890,20-Aug,서귀포시,안덕면,숙박,9203,2220382985,21813589.44,2021-07-28
8989,20-Aug,서귀포시,남원읍,숙박,5956,905379122,16854131.98,2021-07-28
9037,20-Aug,서귀포시,대천동,숙박,1691,117266497,10329930.17,2021-07-28
9126,20-Aug,서귀포시,표선면,숙박,1912,272910360,12857677.96,2021-07-28
9163,20-Aug,제주시,노형동,숙박,155,126901271,55942545.13,2021-07-28
9265,20-Aug,서귀포시,예래동,숙박,213,133875388,8336270.244,2021-07-28
9413,20-Sep,제주시,애월읍,숙박,48,5031710,40684047.4,2021-07-28
9550,20-Sep,제주시,봉개동,숙박,328,44162610,6332660.987,2021-07-28
9670,20-Sep,제주시,조천읍,숙박,751,124797900,22587312.81,2021-07-28
9743,20-Sep,제주시,한림읍,숙박,184,651746064,22146552.52,2021-07-28
9772,20-Sep,제주시,한경면,숙박,66,1200000,8168847.951,2021-07-28
9957,20-Sep,서귀포시,성산읍,숙박,1385,159451749,15527094.53,2021-07-28
10060,20-Sep,서귀포시,안덕면,숙박,5038,1352572920,19547534.89,2021-07-28
10157,20-Sep,서귀포시,남원읍,숙박,2769,529211723,15187996.41,2021-07-28
10206,20-Sep,서귀포시,대천동,숙박,350,28681416,9344504.812,2021-07-28
10289,20-Sep,서귀포시,표선면,숙박,520,80229500,11031902.57,2021-07-28
10326,20-Sep,제주시,노형동,숙박,93,99376238,53378443.8,2021-07-28
10431,20-Sep,서귀포시,예래동,숙박,63,49143735,6033472.717,2021-07-28
10579,20-Oct,제주시,애월읍,숙박,66,8010331,44514781.66,2021-07-28
10719,20-Oct,제주시,봉개동,숙박,801,152279459,6873694.122,2021-07-28
10836,20-Oct,제주시,조천읍,숙박,1414,278163750,25232483.07,2021-07-28
10909,20-Oct,제주시,한림읍,숙박,251,49490035,23524170.41,2021-07-28
10939,20-Oct,제주시,한경면,숙박,30,869000,8621878.215,2021-07-28
11126,20-Oct,서귀포시,성산읍,숙박,1974,279905741,17089700.33,2021-07-28
11230,20-Oct,서귀포시,안덕면,숙박,5909,1691131817,22040017.78,2021-07-28
11328,20-Oct,서귀포시,남원읍,숙박,4105,714915431,16795315.85,2021-07-28
11377,20-Oct,서귀포시,대천동,숙박,758,66805513,10179990.1,2021-07-28
11461,20-Oct,서귀포시,표선면,숙박,1220,201512531,12478309.28,2021-07-28
11497,20-Oct,제주시,노형동,숙박,121,91015672,56208880.13,2021-07-28
11605,20-Oct,서귀포시,예래동,숙박,149,129456200,7300908.079,2021-07-28
11751,20-Nov,제주시,애월읍,숙박,74,8218642,45684131.9,2021-07-28
11890,20-Nov,제주시,봉개동,숙박,1102,194010750,6885299.439,2021-07-28
12008,20-Nov,제주시,조천읍,숙박,1434,323289150,25420558.26,2021-07-28
12088,20-Nov,제주시,한림읍,숙박,264,57367796,23307057.87,2021-07-28
12111,20-Nov,제주시,한경면,숙박,14,832495,8146320.39,2021-07-28
12300,20-Nov,서귀포시,성산읍,숙박,1954,337465399,17366301.56,2021-07-28
12438,20-Nov,서귀포시,안덕면,숙박,4898,1584629314,21991731.14,2021-07-28
12502,20-Nov,서귀포시,남원읍,숙박,4858,1024119646,17275989.32,2021-07-28
12585,20-Nov,서귀포시,대천동,숙박,702,93589244,10545756.44,2021-07-28
12632,20-Nov,서귀포시,표선면,숙박,1356,188360860,12678828.46,2021-07-28
12669,20-Nov,제주시,노형동,숙박,184,215227356,58617075.23,2021-07-28
12786,20-Nov,서귀포시,예래동,숙박,104,89420800,7650703.339,2021-07-28
12916,20-Dec,제주시,애월읍,숙박,35,4768536,44958358.51,2021-07-28
13076,20-Dec,제주시,봉개동,숙박,307,54187900,6338714.121,2021-07-28
13183,20-Dec,제주시,조천읍,숙박,637,145847700,24547403.81,2021-07-28
13249,20-Dec,제주시,한림읍,숙박,109,21257399,22681670.03,2021-07-28
13277,20-Dec,제주시,한경면,숙박,6,813000,8326803.888,2021-07-28
13473,20-Dec,서귀포시,성산읍,숙박,966,178828374,16297889.47,2021-07-28
13585,20-Dec,서귀포시,안덕면,숙박,2647,784397381,20558710.77,2021-07-28
13662,20-Dec,서귀포시,남원읍,숙박,2283,660649972,17853381.36,2021-07-28
13710,20-Dec,서귀포시,대천동,숙박,282,38108269,10869873.42,2021-07-28
13791,20-Dec,서귀포시,표선면,숙박,520,87256510,11987455.41,2021-07-28
13823,20-Dec,제주시,노형동,숙박,115,128410220,59681198.34,2021-07-28
13936,20-Dec,서귀포시,예래동,숙박,91,77042700,6643699.211,2021-07-28
